Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
1102.TW,ASIA CEMENT CORP (亞泥),123952381952,TWD,34.95000076293945,36.810289974212644,-5.053720610667323
1104.TW,UNIVERSAL CEMENT CORPORATION (環泥),19433095168,TWD,28.299999237060547,29.641499967575072,-4.525751841107894
1210.TW,GREAT WALL ENTERPRISE (大成),44261818368,TWD,52.900001525878906,53.278226375579834,-0.7099051065151185
1215.TW,CHAROEN POKPHAND ENTERPRISES CO (卜蜂),39501860864,TWD,134.0,138.83,-3.4790751278542142
1216.TW,UNI-PRESIDENT ENTERPRISES CORP (統一),415923503104,TWD,73.19999694824219,75.86206115722656,-3.5090850002969964
1227.TW,STANDARD FOODS CORPORATION (佳格),26389600256,TWD,29.049999237060547,30.42529275894165,-4.5202310221876925
1229.TW,LIEN HWA INDUSTRIAL HOLDINGS CO (聯華),75394637824,TWD,42.150001525878906,46.332153720855715,-9.026457565891821
1231.TW,LIAN HWA FOODS CORP (聯華食),25816311808,TWD,86.5,106.8385355758667,-19.036703813133215
1234.TW,HEY SONG (黑松),14145859584,TWD,35.20000076293945,37.693999977111815,-6.616435548593258
1264.TWO,TEHMAG FOODS CORPORATION (德麥),10059618304,TWD,271.5,289.9306278991699,-6.3569095934147395
1307.TW,SAN FANG CHEMICAL (三芳),12809739264,TWD,32.20000076293945,32.24624997138977,-0.14342507575719754
1314.TW,CHINA PETROCHEMICAL DEVELOPMENT (中石化),27023826944,TWD,7.139999866485596,7.77954998254776,-8.220914030977344
1319.TW,TONG YANG INDUSTRY (東陽),47436451840,TWD,80.19999694824219,94.96749984741211,-15.550059676097018
1402.TW,FAR EASTERN NEW CENTURY CORPORA (遠東新),139689705472,TWD,26.100000381469727,27.747265024185182,-5.936673907427126
1434.TW,FORMOSA TAFFETA CO (福懋),26667180032,TWD,15.850000381469727,16.091172566413878,-1.4987856475266126
1440.TW,TAINAN SPINNING (南紡),20295995392,TWD,12.25,13.319767141342163,-8.031425249333369
1476.TW,ECLAT TEXTILE CO (儒鴻),94382284800,TWD,344.0,397.725,-13.508077189012512
1477.TW,MAKALOT INDUSTRIAL CO (聚陽),54642655232,TWD,221.5,270.5102040100098,-18.11769141551357
1504.TW,TECO ELECTRIC & MACHINERY CO (東元),170689413120,TWD,72.80000305175781,78.87150012969971,-7.697960692972328
1522.TW,TYC BROTHER INDUSTRIAL (堤維西),10013851648,TWD,32.099998474121094,42.46580163002014,-24.409766819452194
