Ticker,Name,Market Cap,Currency,Price,200-DMA,% Diff
ADBE,Adobe Inc.,87338696704,USD,219.72000122070312,288.67650016784665,-23.88711894007646
ABT,Abbott Laboratories,166168969216,USD,95.4000015258789,110.95246925354004,-14.01723443587527
ADSK,"Autodesk, Inc.",43808415744,USD,207.47999572753906,264.0101000976563,-21.412099139088603
ACN,Accenture plc,84050247680,USD,137.35000610351562,219.27444152832032,-37.361598029300545
ALNY,"Alnylam Pharmaceuticals, Inc.",41760063488,USD,312.7799987792969,366.9290998840332,-14.75737441425331
ALB,Albemarle Corporation,15987220480,USD,135.55999755859375,148.31110061645506,-8.597537881427186
AOS,A.O. Smith Corporation,8644611072,USD,62.720001220703125,66.48807504653931,-5.667292703539184
ALLE,Allegion plc,12080864256,USD,140.5800018310547,154.2425796890259,-8.85785098091385
APO,"Apollo Global Management, Inc. ",68380741632,USD,118.61000061035156,127.31094295501708,-6.834402560147435
AMT,American Tower Corporation (REI,77352222720,USD,166.02999877929688,177.65301818847655,-6.542539793412638
APP,Applovin Corporation,177060282368,USD,527.0599975585938,539.9141758728027,-2.380781777664842
BG,Bunge Limited,20655167488,USD,106.45999908447266,107.51054397583007,-0.9771552189277277
ARE,Alexandria Real Estate Equities,9163088896,USD,52.58000183105469,53.278226699829105,-1.3105257288464789
AVY,Avery Dennison Corporation,12771599360,USD,166.97000122070312,170.67986854553223,-2.173582248711081
APTV,Aptiv PLC,12462332928,USD,58.88999938964844,73.43084991455078,-19.802100264157474
ARES,Ares Management Corporation,38559072256,USD,116.9000015258789,135.3079582595825,-13.604489322341795
BKR,Baker Hughes Company,52361383936,USD,52.779998779296875,55.33145462036133,-4.611221336164817
BKNG,Booking Holdings Inc. Common St,143011561472,USD,184.55999755859375,187.96094367980956,-1.8093897884495114
AZO,"AutoZone, Inc.",51576369152,USD,3159.280029296875,3595.4272473144533,-12.130608910063511
BF-B,Brown Forman Inc,12003889152,USD,26.15999984741211,26.87466969490051,-2.659269325360347
BLK,"BlackRock, Inc.",161907998720,USD,995.72998046875,1053.5687881469726,-5.489798893905162
BLDR,"Builders FirstSource, Inc.",9109245952,USD,84.69000244140625,100.92435020446777,-16.085659932584683
BR,"Broadridge Financial Solutions,",16649011200,USD,143.9499969482422,190.10153717041015,-24.277310383238493
BSX,Boston Scientific Corporation,67094073344,USD,45.13999938964844,78.43290004730224,-42.447621645476744
BRO,"Brown & Brown, Inc.",23726348288,USD,70.0,73.06326063156128,-4.192614188146482
CCL,Carnival Corporation Ltd.,38226907136,USD,27.90999984741211,28.030968322753907,-0.43155296652239716
BX,Blackstone Inc.,150069329920,USD,122.77999877929688,134.57154067993164,-8.762284983182344
CDW,CDW Corporation,17038476288,USD,133.3699951171875,133.70220016479493,-0.24846640309431622
CBRE,CBRE Group Inc,41456971776,USD,141.5800018310547,149.61870044708252,-5.372790026919782
CLX,Clorox Company (The),11760811008,USD,97.26000213623047,105.06436992645264,-7.4281774075125595
CBOE,"Cboe Global Markets, Inc.",26057746432,USD,248.99000549316406,274.18523918151857,-9.189128402231217
CCI,Crown Castle Inc.,33432219648,USD,76.5999984741211,86.89819046020507,-11.850870462947128
CEG,Constellation Energy Corporatio,85436653568,USD,239.25,316.09220085144045,-24.31005910441788
CHTR,"Charter Communications, Inc.",21496270848,USD,137.1999969482422,205.90690002441406,-33.36794593480131
CME,CME Group Inc.,85488967680,USD,236.60000610351562,274.60180152893065,-13.83887331176571
CMCSA,Comcast Corporation,84983324672,USD,23.790000915527344,26.193426800828842,-9.17568328717282
COF,Capital One Financial Corporati,126357905408,USD,205.1199951171875,207.30231575012206,-1.0527237117626265
CMG,"Chipotle Mexican Grill, Inc.",45395955712,USD,35.38999938964844,35.51115007400513,-0.34116237887034107
CRWV,"CoreWeave, Inc.",44597649408,USD,81.74500274658203,100.16317481994629,-18.388167214620378
COIN,"Coinbase Global, Inc.",43597488128,USD,165.47999572753906,230.96694969177247,-28.353387379287966
COST,Costco Wholesale Corporation,422045483008,USD,951.6699829101562,955.3375280761719,-0.3839004601233653
COR,"Cencora, Inc.",57689300992,USD,296.510009765625,323.233723526001,-8.26761312800529
CPRT,"Copart, Inc.",27783602176,USD,30.010000228881836,37.53240002632141,-20.042416131566664
CRH,CRH PLC,71851565056,USD,107.52999877929688,114.75840759277344,-6.298805434044508
CRM,"Salesforce, Inc.",136044093440,USD,166.11000061035156,211.22266212463379,-21.35786996551682
CTAS,Cintas Corporation,72572829696,USD,181.3699951171875,184.46439765930177,-1.6775066524378879
CTSH,Cognizant Technology Solutions ,19861270528,USD,41.9900016784668,65.5693822479248,-35.96096190185515
CVNA,Carvana Co.,75242930176,USD,68.5999984741211,73.19676000595092,-6.280006835625118
CSGP,"CoStar Group, Inc.",12250671104,USD,30.0,54.223350038528444,-44.67328193724018
CVX,Chevron Corporation,336978313216,USD,169.1999969482422,169.94077705383302,-0.43590485958303615
DIS,Walt Disney Company (The),172782895104,USD,99.5,105.29729572296142,-5.505645404431069
DG,Dollar General Corporation,26066722816,USD,118.16999816894531,120.64843978881837,-2.0542674436663133
DHR,Danaher Corporation,140089032704,USD,197.92999267578125,203.15110847473144,-2.5700651294253807
DOW,Dow Inc.,19971743744,USD,27.709999084472656,29.326407346725464,-5.5117841170998165
DASH,"DoorDash, Inc.",83662348288,USD,192.00999450683594,199.1304497528076,-3.5757741996820247
DPZ,Domino's Pizza Inc,10366394368,USD,311.6600036621094,378.5682548522949,-17.674025841467067
ECHO,EchoStar Corporation,29416071168,USD,101.5,103.97339992523193,-2.378877604282026
DVN,Devon Energy Corporation,46678224896,USD,40.470001220703125,40.494203386306765,-0.059766987814913186
EQT,EQT Corporation,32906399744,USD,52.61000061035156,56.37989673614502,-6.68659636507739
EFX,"Equifax, Inc.",20757596160,USD,172.07000732421875,198.23053771972656,-13.197023373106898
ERIE,Erie Indemnity Company,13556148224,USD,259.25,266.63117462158203,-2.7683089316385523
